,TIME_PERIOD,A5M,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,CHN,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,EU27_2020,FIN,FRA,G20,G7,GBR,GRC,HRV,HUN,IDN,IND,IRL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,NZL,OECD,OECDE,OECDXEA,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,USA,ZAF
196,1966-05,,99.57971,,,,,,100.3004,,,,,,99.4542,,,102.3939,,,,,,101.4154,,,,,,,,,100.9309,,,,,,,100.9984,,98.85844,,,,,,,,,,,,101.6106,
197,1966-06,,99.61507,,,,,,100.6187,,,,,,99.12251,,,102.1283,,,,,,101.2057,,,,,,,,,100.8647,,,,,,,100.8864,,98.58966,,,,,,,,,,,,101.3902,
198,1966-07,,99.66896,,,,,,100.7417,,,,,,98.73941,,,101.8663,,,,,,101.1049,,,,,,,,,100.797,,,,,,,100.6308,,98.43723,,,,,,,,,,,,101.3578,
199,1966-08,,99.77706,,,,,,100.6828,,,,,,98.27023,,,101.5955,,,,,,100.967,,,,,,,,,100.887,,,,,,,100.2972,,98.35557,,,,,,,,,,,,101.2702,
200,1966-09,,99.97242,,,,,,100.7408,,,,,,97.64091,,,101.3174,,,,,,100.7541,,,,,,,,,101.0031,,,,,,,99.84472,,98.27267,,,,,,,,,,,,101.1092,
201,1966-10,,100.2113,,,,,,100.8041,,,,,,97.01147,,,101.0561,,,,,,100.4261,,,,,,,,,101.0982,,,,,,,99.1975,,98.13152,,,,,,,,,,,,100.7697,
202,1966-11,,100.4385,,,,,,100.8505,,,,,,96.5068,,,100.8099,,,,,,100.0179,,,,,,,,,101.1984,,,,,,,98.38319,,97.93265,,,,,,,,,,,,100.2649,
203,1966-12,,100.6085,,,,,,100.7773,,,,,,96.37745,,,100.551,,,,,,99.65627,,,,,,,,,101.2032,,,,,,,97.70939,,97.67626,,,,,,,,,,,,99.73285,
204,1967-01,,100.7194,,,,,,100.5286,,,,,,96.48859,,,100.2749,,,,,,99.29876,,,,,,,,,100.992,,,,,,,97.47939,,97.36193,,,,,,,,,,,,99.16523,
205,1967-02,,100.7604,,,,,,99.9085,,,,,,96.60518,,,99.93283,,,,,,98.97118,,,,,,,,,100.7298,,,,,,,97.67248,,97.04597,,,,,,,,,,,,98.65054,
206,1967-03,,100.7188,,,,,,99.81268,,,,,,96.74944,,,99.57681,,,,,,98.69486,,,,,,,,,100.4575,,,,,,,97.9652,,96.80893,,,,,,,,,,,,98.20981,
207,1967-04,,100.6571,,,,,,99.58934,,,,,,96.96709,,,99.37478,,,,,,98.58076,,,,,,,,,100.3538,,,,,,,98.11427,,96.7248,,,,,,,,,,,,97.97834,
208,1967-05,,100.6481,,,,,,99.39241,,,,,,97.22182,,,99.18169,,,,,,98.7331,,,,,,,,,100.3874,,,,,,,98.1347,,96.75124,,,,,,,,,,,,98.13626,
209,1967-06,,100.7305,,,,,,99.31219,,,,,,97.529,,,98.93778,,,,,,99.07522,,,,,,,,,100.3685,,,,,,,98.20244,,96.85457,,,,,,,,,,,,98.58529,
210,1967-07,,100.8114,,,,,,99.3513,,,,,,97.974,,,98.66549,,,,,,99.52204,,,,,,,,,100.2776,,,,,,,98.42532,,97.02414,,,,,,,,,,,,99.16798,
211,1967-08,,100.7471,,,,,,99.47984,,,,,,98.44362,,,98.38628,,,,,,99.94992,,,,,,,,,100.0777,,,,,,,98.67009,,97.2099,,,,,,,,,,,,99.72899,
212,1967-09,,100.4259,,,,,,99.6099,,,,,,98.92272,,,98.19676,,,,,,100.2867,,,,,,,,,99.96043,,,,,,,98.91552,,97.36477,,,,,,,,,,,,100.1314,
213,1967-10,,99.99572,,,,,,99.67799,,,,,,99.37604,,,98.02464,,,,,,100.4746,,,,,,,,,99.92513,,,,,,,99.11282,,97.47092,,,,,,,,,,,,100.2949,
214,1967-11,,99.65717,,,,,,99.62285,,,,,,99.69904,,,97.81827,,,,,,100.6054,,,,,,,,,99.99997,,,,,,,99.41103,,97.59682,,,,,,,,,,,,100.392,
215,1967-12,,99.56679,,,,,,99.62568,,,,,,99.85043,,,97.7187,,,,,,100.7143,,,,,,,,,100.071,,,,,,,99.75095,,97.85845,,,,,,,,,,,,100.5074,
216,1968-01,,99.64788,,,,,,99.69162,,,,,,99.99768,,,97.7429,,,,,,100.7776,,,,,,,,,100.0662,,,,,,,100.0896,,98.36053,,,,,,,,,,,,100.5632,
217,1968-02,,99.81537,,,,,,99.95612,,,,,,100.2486,,,97.81786,,,,,,100.7923,,,,,,,,,100.0403,,,,,,,100.3223,,99.00224,,,,,,,,,,,,100.5137,
218,1968-03,,100.0293,,,,,,100.1502,,,,,,100.621,,,97.88721,,,,,,100.8661,,,,,,,,,100.0747,,,,,,,100.5204,,99.67268,,,,,,,,,,,,100.5115,
219,1968-04,,100.262,,,,,,100.3445,,,,,,101.0266,,,98.03252,,,,,,101.0136,,,,,,,,,100.2002,,,,,,,100.6977,,100.3069,,,,,,,,,,,,100.6026,
220,1968-05,,100.5001,,,,,,100.6086,,,,,,101.445,,,98.27309,,,,,,101.0199,,,,,,,,,100.3621,,,,,,,100.8754,,100.9127,,,,,,,,,,,,100.4615,
221,1968-06,,100.7282,,,,,,100.8529,,,,,,101.8703,,,98.61686,,,,,,100.984,,,,,,,,,100.6568,,,,,,,101.0096,,101.5137,,,,,,,,,,,,100.2326,
222,1968-07,,100.9073,,,,,,100.9989,,,,,,102.2822,,,98.95066,,,,,,101.004,,,,,,,,,101.1179,,,,,,,101.1272,,102.1194,,,,,,,,,,,,100.0719,
223,1968-08,,100.9677,,,,,,101.055,,,,,,102.6508,,,99.35051,,,,,,101.0617,,,,,,,,,101.6288,,,,,,,101.1922,,102.701,,,,,,,,,,,,99.97681,
224,1968-09,,100.8514,,,,,,101.1953,,,,,,102.8767,,,99.87858,,,,,,101.2025,,,,,,,,,101.9779,,,,,,,101.1966,,103.1947,,,,,,,,,,,,100.0797,
225,1968-10,,100.673,,,,,,101.5925,,,,,,102.9688,,,100.3796,,,,,,101.4619,,,,,,,,,102.175,,,,,,,101.1469,,103.5292,,,,,,,,,,,,100.4326,
226,1968-11,,100.5821,,,,,,102.0968,,,,,,103.0145,,,100.8684,,,,,,101.6459,,,,,,,,,102.2066,,,,,,,101.112,,103.7404,,,,,,,,,,,,100.7045,
227,1968-12,,100.688,,,,,,102.3668,,,,,,103.0872,,,101.3559,,,,,,101.6762,,,,,,,,,102.3043,,,,,,,101.0636,,103.8401,,,,,,,,,,,,100.716,
228,1969-01,,100.8963,,,,,,102.569,,,,,,103.201,,,101.7531,,,,,,101.7058,,,,,,,,,102.6538,,,,,,,101.1204,,103.8073,,,,,,,,,,,,100.6776,
229,1969-02,,101.0816,,,,,,102.951,,,,,,103.355,,,102.1024,,,,,,101.8116,,,,,,,,,103.0909,,,,,,,101.2304,,103.6905,,,,,,,,,,,,100.7345,
230,1969-03,,101.1578,,,,,,103.5369,,,,,,103.5365,,,102.4424,,,,,,101.8942,,,,,,,,,103.5792,,,,,,,101.3764,,103.5189,,,,,,,,,,,,100.739,
231,1969-04,,101.1711,,,,,,103.9054,,,,,,103.6459,,,102.7204,,,,,,101.892,,,,,,,,,103.8773,,,,,,,101.4663,,103.2963,,,,,,,,,,,,100.659,
232,1969-05,,101.1902,,,,,,103.7481,,,,,,103.6276,,,102.9751,,,,,,101.8629,,,,,,,,,104.0325,,,,,,,101.4484,,103.0504,,,,,,,,,,,,100.5962,
233,1969-06,,101.2583,,,,,,103.6087,,,,,,103.5953,,,103.1899,,,,,,101.7556,,,,,,,,,103.9792,,,,,,,101.3792,,102.8081,,,,,,,,,,,,100.4444,
234,1969-07,,101.3404,,,,,,103.703,,,,,,103.6156,,,103.365,,,,,,101.6464,,,,,,,,,103.849,,,,,,,101.3358,,102.5938,,,,,,,,,,,,100.2847,
235,1969-08,,101.3776,,,,,,103.825,,,,,,103.7017,,,103.564,,,,,,101.652,,,,,,,,,103.8179,,,,,,,101.3797,,102.4246,,,,,,,,,,,,100.2717,
236,1969-09,,101.3276,,,,,,103.9626,,,,,,103.715,,,103.674,,,,,,101.6476,,,,,,,,,103.8216,,,,,,,101.4957,,102.3338,,,,,,,,,,,,100.2603,
237,1969-10,,101.2501,,,,,,103.9854,,,,,,103.5912,,,103.7294,,,,,,101.5853,,,,,,,,,103.8461,,,,,,,101.7046,,102.3499,,,,,,,,,,,,100.1961,
238,1969-11,,101.2245,,,,,,103.8995,,,,,,103.3661,,,103.8017,,,,,,101.4017,,,,,,,,,103.8731,,,,,,,101.842,,102.3972,,,,,,,,,,,,99.97109,
239,1969-12,,101.295,,,,,,103.8222,,,,,,103.1039,,,103.8792,,,,,,101.0997,,,,,,,,,103.6995,,,,,,,101.8719,,102.3702,,,,,,,,,,,,99.59948,
240,1970-01,,101.3638,,,,,,103.6733,,,,,,102.8087,,,103.9252,,,,,,100.712,,,,,,,,,103.3257,,,,,,,101.8015,,102.1768,,,,,,,,,,,,99.13151,
241,1970-02,,101.2795,,,,,,103.6401,,,,,,102.4919,,,103.8661,,,,,,100.373,,,,,,,,,102.8691,,,,,,,101.651,,101.8566,,,,,,,,,,,,98.75903,
242,1970-03,,100.9268,,,,,,103.71,,,,,,102.1156,,,103.6759,,,,,,100.1135,,,,,,,,,102.2666,,,,,,,101.4191,,101.4411,,,,,,,,,,,,98.55137,
243,1970-04,,100.4695,,,,,,103.8778,,,,,,101.7535,,,103.2394,,,,,,99.98218,,,,,,,,,101.6795,,,,,,,101.1279,,100.9415,,,,,,,,,,,,98.53929,
244,1970-05,,100.1328,,,,,,104.0122,,,,,,101.46,,,102.7384,,,,,,100.051,,,,,,,,,101.1648,,,,,,,100.95,,100.4318,,,,,,,,,,,,98.81179,
245,1970-06,,100.0887,,,,,,103.8901,,,,,,101.3197,,,102.1729,,,,,,100.177,,,,,,,,,100.7966,,,,,,,100.9236,,100.0001,,,,,,,,,,,,99.10659,
246,1970-07,,100.2223,,,,,,103.601,,,,,,101.2333,,,101.6,,,,,,100.0828,,,,,,,,,100.5091,,,,,,,101.0253,,99.71027,,,,,,,,,,,,99.02575,
247,1970-08,,100.3862,,,,,,103.3039,,,,,,101.0194,,,100.9802,,,,,,99.73838,,,,,,,,,100.1026,,,,,,,101.0912,,99.48501,,,,,,,,,,,,98.60617,
248,1970-09,,100.4785,,,,,,102.9803,,,,,,100.6566,,,100.4887,,,,,,99.2654,,,,,,,,,99.58279,,,,,,,101.0812,,99.22836,,,,,,,,,,,,98.04539,
249,1970-10,,100.4891,,,,,,102.6549,,,,,,100.2631,,,100.1542,,,,,,98.8794,,,,,,,,,99.04997,,,,,,,101.0129,,98.88321,,,,,,,,,,,,97.63315,
250,1970-11,,100.4088,,,,,,102.4734,,,,,,100.0296,,,99.82669,,,,,,98.78745,,,,,,,,,98.75333,,,,,,,100.8664,,98.52028,,,,,,,,,,,,97.60208,
251,1970-12,,100.2188,,,,,,102.3384,,,,,,99.9883,,,99.44714,,,,,,99.10552,,,,,,,,,98.4333,,,,,,,100.7045,,98.2618,,,,,,,,,,,,98.16293,
252,1971-01,,99.97222,,,,,,102.2667,,,,,,99.97369,,,99.11304,,,,,,99.55128,,,,,,,,,97.97979,,,,,,,100.5051,,98.22301,,,,,,,,,,,,98.93645,
253,1971-02,,99.72219,,,,,,102.21,,,,,,99.97634,,,98.93484,,,,,,99.95928,,,,,,,,,97.44183,,,,,,,100.3236,,98.34911,,,,,,,,,,,,99.65733,
254,1971-03,,99.50648,,,,,,102.0461,,,,,,99.80621,,,98.91221,,,,,,100.0761,,,,,,,,,97.0154,,,,,,,100.126,,98.59964,,,,,,,,,,,,99.95515,
255,1971-04,,99.33595,,,,,,101.7502,,,,,,99.59724,,,99.04675,,,,,,100.1634,,,,,,,,,96.96055,,,,,,,99.97083,,98.96776,,,,,,,,,,,,100.1645,
256,1971-05,,99.2266,,,,,,101.5539,,,,,,99.43037,,,99.23394,,,,,,100.1746,,,,,,,,,96.99253,,,,,,,99.78745,,99.37532,,,,,,,,,,,,100.2285,
257,1971-06,,99.18672,,,,,,101.4526,,,,,,99.22969,,,99.45552,,,,,,100.1186,,,,,,,,,96.85354,,,,,,,99.53141,,99.74328,,,,,,,,,,,,100.2214,
258,1971-07,,99.14259,,,,,,101.1059,,,,,,98.85083,,,99.78858,,,,,,100.0287,,,,,,,,,96.69511,,,,,,,99.21074,,100.0227,,,,,,,,,,,,100.218,
259,1971-08,,98.99249,,,,,,100.6991,,,,,,98.39882,,,100.1839,,,,,,99.924,,,,,,,,,96.54507,,,,,,,98.93334,,100.2654,,,,,,,,,,,,100.2122,
260,1971-09,,98.66492,,,,,,100.5449,,,,,,98.0598,,,100.4601,,,,,,99.90588,,,,,,,,,96.77636,,,,,,,98.75678,,100.54,,,,,,,,,,,,100.2535,
261,1971-10,,98.28275,,,,,,100.4007,,,,,,98.00593,,,100.6928,,,,,,99.95493,,,,,,,,,97.27463,,,,,,,98.70363,,100.8854,,,,,,,,,,,,100.2754,
262,1971-11,,98.02316,,,,,,100.0147,,,,,,98.22716,,,100.8735,,,,,,100.1091,,,,,,,,,97.72372,,,,,,,98.78105,,101.231,,,,,,,,,,,,100.3864,
263,1971-12,,98.0322,,,,,,99.55328,,,,,,98.58505,,,101.0033,,,,,,100.4906,,,,,,,,,98.08999,,,,,,,98.87703,,101.4689,,,,,,,,,,,,100.8265,
264,1972-01,,98.21681,,,,,,99.16042,,,,,,98.94304,,,101.3054,,,,,,100.8497,,,,,,,,,98.27717,,,,,,,98.99682,,101.5255,,,,,,,,,,,,101.257,
265,1972-02,,98.47949,,,,,,99.03216,,,,,,99.19867,,,101.7021,,,,,,101.0696,,,,,,,,,98.48498,,,,,,,99.06183,,101.5403,,,,,,,,,,,,101.4961,
266,1972-03,,98.77747,,,,,,99.23862,,,,,,99.35554,,,102.1018,,,,,,101.1389,,,,,,,,,98.66026,,,,,,,99.05192,,101.7142,,,,,,,,,,,,101.5323,
267,1972-04,,99.10374,,,,,,99.3988,,,,,,99.42352,,,102.5255,,,,,,101.1495,,,,,,,,,98.80608,,,,,,,98.8886,,102.199,,,,,,,,,,,,101.5073,
268,1972-05,,99.48235,,,,,,99.27539,,,,,,99.49617,,,102.9032,,,,,,101.179,,,,,,,,,99.01286,,,,,,,98.65366,,102.828,,,,,,,,,,,,101.5018,
269,1972-06,,99.93534,,,,,,99.21681,,,,,,99.64412,,,103.239,,,,,,101.207,,,,,,,,,99.36377,,,,,,,98.70077,,103.3792,,,,,,,,,,,,101.4502,
270,1972-07,,100.3973,,,,,,99.42621,,,,,,99.8037,,,103.495,,,,,,101.3781,,,,,,,,,99.77919,,,,,,,99.00044,,103.6935,,,,,,,,,,,,101.6115,
271,1972-08,,100.7716,,,,,,99.81348,,,,,,100.0192,,,103.6477,,,,,,101.7169,,,,,,,,,100.3379,,,,,,,99.35509,,103.8719,,,,,,,,,,,,101.9998,
272,1972-09,,100.9767,,,,,,100.1596,,,,,,100.2833,,,103.89,,,,,,102.1777,,,,,,,,,100.9656,,,,,,,99.77892,,104.0476,,,,,,,,,,,,102.556,
273,1972-10,,101.0814,,,,,,100.5094,,,,,,100.5943,,,104.1515,,,,,,102.6403,,,,,,,,,101.497,,,,,,,100.1432,,104.2947,,,,,,,,,,,,103.1144,
274,1972-11,,101.1685,,,,,,100.9253,,,,,,100.9267,,,104.3792,,,,,,103.038,,,,,,,,,101.7733,,,,,,,100.4856,,104.5385,,,,,,,,,,,,103.6008,
275,1972-12,,101.2989,,,,,,101.2436,,,,,,101.2714,,,104.5379,,,,,,103.316,,,,,,,,,102.0418,,,,,,,100.8541,,104.6346,,,,,,,,,,,,103.8958,
276,1973-01,,101.4928,,,,,,101.6124,,,,,,101.5763,,,104.7095,,,,,,103.475,,,,,,,,,102.4731,,,,,,,101.2274,,104.4495,,,,,,,,,,,,103.9913,
277,1973-02,,101.7825,,,,,,101.8218,,,,,,101.7146,,,104.8034,,,,,,103.447,,,,,,,,,102.9966,,,,,,,101.1977,,104.0901,,,,,,,,,,,,103.8294,
278,1973-03,,102.1998,,,,,,101.7489,,,,,,101.7267,,,104.8424,,,,,,103.315,,,,,,,,,103.3864,,,,,,,101.2722,,103.6687,,,,,,,,,,,,103.5611,
279,1973-04,,102.6685,,,,,,101.5317,,,,,,101.7207,,,104.8698,,,,,,103.0865,,,,,,,,,103.7199,,,,,,,101.5422,,103.2424,,,,,,,,,,,,103.154,
280,1973-05,,103.0898,,,,,,101.3272,,,,,,101.6261,,,104.909,,,,,,102.7802,,,,,,,,,103.9881,,,,,,,101.8168,,102.8146,,,,,,,,,,,,102.6607,
281,1973-06,,103.3757,,,,,,101.3309,,,,,,101.3953,,,105.0029,,,,,,102.4539,,,,,,,,,104.073,,,,,,,101.9814,,102.3544,,,,,,,,,,,,102.2038,
282,1973-07,,103.5303,,,,,,101.4174,,,,,,101.0984,,,105.1084,,,,,,102.1457,,,,,,,,,103.9442,,,,,,,102.0364,,101.8179,,,,,,,,,,,,101.8264,
283,1973-08,,103.5308,,,,,,101.5384,,,,,,100.7239,,,105.1989,,,,,,102.1735,,,,,,,,,103.8851,,,,,,,101.9851,,101.2007,,,,,,,,,,,,101.9931,
284,1973-09,,103.3399,,,,,,101.6264,,,,,,100.2413,,,105.3551,,,,,,102.3058,,,,,,,,,103.7417,,,,,,,101.8828,,100.4895,,,,,,,,,,,,102.3697,
285,1973-10,,103.0723,,,,,,101.6899,,,,,,99.70284,,,105.6092,,,,,,102.4121,,,,,,,,,103.4466,,,,,,,101.6803,,99.69225,,,,,,,,,,,,102.7443,
286,1973-11,,102.853,,,,,,101.7089,,,,,,99.37428,,,105.7883,,,,,,102.3897,,,,,,,,,103.3185,,,,,,,101.4311,,98.96407,,,,,,,,,,,,102.8276,
287,1973-12,,102.7519,,,,,,101.7226,,,,,,99.3363,,,105.7187,,,,,,102.1466,,,,,,,,,103.166,,,,,,,101.3884,,98.54218,,,,,,,,,,,,102.4776,
288,1974-01,,102.671,,,,,,101.7388,,,,,,99.38311,,,105.3732,,,,,,101.8462,,,,,,,,,102.8307,,,,,,,101.3648,,98.61223,,,,,,,,,,,,102.0376,
289,1974-02,,102.4408,,,,,,101.6112,,,,,,99.37317,,,104.9412,,,,,,101.5778,,,,,,,,,102.3394,,,,,,,101.2458,,98.86816,,,,,,,,,,,,101.6881,
290,1974-03,,101.8983,,,,,,101.4391,,,,,,99.2609,,,104.4546,,,,,,101.4195,,,,,,,,,101.774,,,,,,,101.1701,,98.90736,,,,,,,,,,,,101.5541,
291,1974-04,,101.1129,,,,,,101.2745,,,,,,99.02814,,,103.8927,,,,,,101.1415,,,,,,,,,101.1419,,,,,,,101.1261,,98.43995,,,,,,,,,,,,101.2776,
292,1974-05,,100.1287,,,,,,101.0891,,,,,,98.71791,,,103.2766,,,,,,100.7525,,,,,,,,,100.4243,,,,,,,100.8189,,97.71477,,,,,,,,,,,,100.862,
293,1974-06,,98.94998,,,,,,100.8181,,,,,,98.3942,,,102.5766,,,,,,100.5155,,,,,,,,,99.58746,101.0664,,,,,,100.5508,,97.07529,100.7281,,100.7892,,,,,,,,,100.5269,102.2326
294,1974-07,,97.72479,,,,,,100.4934,,,,,,98.0222,,,101.8057,,,,,,100.055,,,,,,,,,98.67986,100.4594,,,,,,100.325,,96.77337,100.2436,,100.3543,,,,,,,,,100.1918,102.1087
295,1974-08,,96.64677,,,,,,100.1459,,,,,,97.51915,,,100.9996,,,,,,99.41257,,,,,,,,,97.58202,99.87271,,,,,,99.79937,,96.69717,99.59381,,99.74765,,,,,,,,,99.58953,101.9975
296,1974-09,,95.90282,,,,,,99.67617,,,,,,97.00908,,,100.1375,,,,,,98.56406,,,,,,,,,96.29352,99.34793,,,,,,98.98327,,96.70219,98.758,,98.9165,,,,,,,,,98.62315,101.9189
297,1974-10,,95.47384,,,,,,98.96008,,,,,,96.58431,,,99.425,,,,,,97.70737,,,,,,,,,95.15064,98.92777,,,,,,98.03031,,96.71642,97.92079,,98.04113,,,,,,,,,97.54711,101.882
298,1974-11,,95.42221,,,,,,98.19525,,,,,,96.26842,,,98.78286,,,,,,96.90206,,,,,,,,,94.30357,98.57463,,,,,,97.11272,,96.76434,97.14102,,97.1785,,,,,,,,,96.44694,101.8345
299,1974-12,,95.86427,,,,,,97.56918,,,,,,96.08951,,,98.23222,,,,,,96.28214,,,,,,,,,93.92796,98.25526,,,,,,96.32751,,96.93249,96.54681,,96.4782,,,,,,,,,95.53879,101.6996
300,1975-01,,96.56538,,,,,,96.86484,,,,,,96.08334,,,97.81741,,,,,,96.04546,,,,,,,,,93.93426,97.95833,,,,,,95.7776,,97.30122,96.30905,,96.18526,,,,,,,,,95.2047,101.4235
301,1975-02,,97.28898,,,,,,96.06087,,,,,,96.12077,,,97.43711,,,,,,96.09103,,,,,,,,,94.08414,97.67834,,,,,,95.36349,,97.7564,96.3252,,96.22194,,,,,,,,,95.34769,101.1104
302,1975-03,,97.88634,,,,,,95.4851,,,,,,96.18686,,,97.12838,,,,,,96.2438,,,,,,,,,94.19063,97.4265,,,,,,94.86243,,98.14486,96.43883,,96.39722,,,,,,,,,95.68143,100.9109
303,1975-04,,98.36412,,,,,,95.08309,,,,,,96.30479,,,96.98908,,,,,,96.617,,,,,,,,,94.22742,97.22453,,,,,,94.70811,,98.34354,96.76512,,96.85295,,,,,,,,,96.4082,100.9471
304,1975-05,,98.73215,,,,,,94.86625,,,,,,96.50847,,,97.02881,,,,,,97.07738,,,,,,,,,94.22239,97.07051,,,,,,94.76543,,98.39529,97.18275,,97.40877,,,,,,,,,97.2639,101.1248
305,1975-06,,98.97115,,,,,,94.92221,,,,,,96.80308,,,97.11194,,,,,,97.56075,,,,,,,,,94.27203,96.98145,,,,,,94.79868,,98.34185,97.62244,,97.9693,,,,,,,,,98.10032,101.3232
306,1975-07,,99.10985,,,,,,95.0782,,,,,,97.19569,,,97.11417,,,,,,98.0636,,,,,,,,,94.59769,96.9878,,,,,,94.77989,,98.20357,98.07083,,98.49267,,,,,,,,,98.85027,101.4434
307,1975-08,,99.14587,,,,,,95.09812,,,,,,97.63499,,,97.10096,,,,,,98.59985,,,,,,,,,95.23676,97.06323,,,,,,94.90739,,98.06454,98.54567,,98.99581,,,,,,,,,99.55649,101.4364
308,1975-09,,99.06669,,,,,,94.91953,,,,,,98.08727,,,97.1291,,,,,,99.06708,,,,,,,,,95.97615,97.19645,,,,,,95.36246,,98.02856,98.96372,,99.38455,,,,,,,,,100.0876,101.2147
309,1975-10,,98.97343,,,,,,95.11744,,,,,,98.48724,,,97.39073,,,,,,99.39366,,,,,,,,,96.6446,97.3941,,,,,,96.02495,,98.17575,99.28145,,99.62533,,,,,,,,,100.3636,100.692
310,1975-11,,98.99892,,,,,,95.5519,,,,,,98.87156,,,97.79281,,,,,,99.62572,,,,,,,,,97.14932,97.62579,,,,,,96.48897,,98.41636,99.5257,,99.78374,,,,,,,,,100.4906,100.0369
311,1975-12,,99.23983,,,,,,96.02264,,,,,,99.21315,,,98.15324,,,,102.3011,100.0582,99.922,,,,,,,,,97.73883,97.86667,,,,,,96.86473,,98.63585,99.8282,99.60724,100.0292,,,,,,,,,100.7287,99.45295
312,1976-01,,99.57017,,,,,,96.52843,,,,,,99.46684,,,98.45292,,,,101.9335,100.348,100.227,,,,,,,,,98.34305,98.10589,,,,,,97.20939,,98.74665,100.1354,99.79662,100.3984,,,,,,,,,101.1431,99.09014
313,1976-02,,99.82254,,,,,,97.14941,,,,,,99.65769,,,98.80227,,,,101.6519,100.5931,100.4785,,,,,,,,,98.91504,98.34594,,,,,,97.30816,,98.76107,100.3913,99.96586,100.6972,,,,,,,,,101.455,98.8861
314,1976-03,,99.88013,,,,,,97.7496,,,,,,99.74456,,,99.27239,,,,101.8257,100.7315,100.6084,,,,,,,,,99.29249,98.59596,,,,,,97.42833,,98.69274,100.5416,100.1311,100.802,,,,,,,,,101.492,98.7672
315,1976-04,,99.84654,,,,,,98.26423,,,,,,99.78062,,,99.87276,,,,102.2031,100.8558,100.7163,,,,,,,,,99.55697,98.86411,,,,,,97.43572,,98.55456,100.673,100.2839,100.8686,,,,,,,,,101.4755,98.6911
316,1976-05,,99.86105,,,,,,98.49507,,,,,,99.78788,,,100.4081,,,,102.3586,100.8768,100.715,,,,,,,,,99.76051,99.14008,,,,,,97.40749,,98.43932,100.6983,100.3754,100.8199,,,,,,,,,101.296,98.60408
317,1976-06,,100.0051,,,,,,98.49411,,,,,,99.75975,,,100.6628,,,,102.39,100.8161,100.6375,,,,,,,,,99.86752,99.40768,,,,,,97.51955,,98.47377,100.6451,100.4077,100.7009,,,,,,,,,101.0176,98.45255
318,1976-07,,100.1606,,,,,,98.45322,,,,,,99.65379,,,100.6507,,,,102.1978,100.6695,100.4825,,,,,,,,,99.96573,99.64961,,,,,,97.49883,,98.74984,100.507,100.3633,100.521,,,,,,,,,100.6581,98.20544
319,1976-08,,100.1388,,,,,,98.38765,,,,,,99.53703,,,100.4253,,,,101.7933,100.4834,100.3003,,,,,,,,,99.89993,99.86061,,,,,,97.45284,,99.10603,100.3302,100.2511,100.3513,,,,,,,,,100.3342,97.94111
320,1976-09,,99.79745,,,,,,98.47207,,,,,,99.4189,,,100.1578,,,,101.207,100.3016,100.1307,,,,,,,,,99.74338,100.0219,,,,,,97.47144,,99.31844,100.1593,100.1105,100.2296,,,,,,,,,100.1109,97.77135
321,1976-10,,99.33583,,,,,,98.63203,,,,,,99.28957,,,100.1008,,,,100.6107,100.1651,99.99778,,,,,,,,,99.50201,100.1067,,,,,,97.46404,,99.2116,100.0277,99.96684,100.1716,,,,,,,,,100.0149,97.78269
322,1976-11,,99.02762,,,,,,98.48101,,,,,,99.15955,,,100.1357,,,,100.2244,100.0878,99.91659,,,,,,,,,99.01173,100.1351,,,,,,97.50662,,98.91311,99.94734,99.80436,100.1907,,,,,,,,,100.0579,97.88297
323,1976-12,,99.07465,,,,,,98.12845,,,,,,99.03314,,,100.2886,,,,100.0652,100.118,99.93661,,,,,,,,,98.38625,100.115,,,,,,97.4836,,98.57725,99.9675,99.64428,100.3487,,,,,,,,,100.3104,97.95158
324,1977-01,,99.30699,,,,,,98.04781,,,,,,98.88277,,,100.3674,,,,99.88042,100.0884,99.89349,,,,,,,,,97.78243,100.0392,,,,,,97.72469,,98.30022,99.94285,99.49744,100.4367,,,,,,,,,100.4598,97.90081
325,1977-02,,99.49531,,,,,,98.18191,,,,,,98.77528,,,100.3981,,,,99.59018,100.0668,99.86513,,,,,,,,,97.24983,99.93116,,,,,,98.13809,,98.07281,99.93579,99.37789,100.5454,,,,,,,,,100.6447,97.76864
326,1977-03,,99.47787,,,,,,98.31692,,,,,,98.70956,,,100.3494,,,,99.13285,100.0668,99.8711,100.8836,,,,,,,,96.81752,99.80768,,,,,,98.44026,,97.861,100.006,99.0883,100.6953,,,,,,,,,100.9059,97.60808
327,1977-04,,99.33159,,,,,,98.39388,,,,,,98.60689,,,99.84102,,,,98.69939,99.96671,99.79168,100.5423,,,,,,,,96.40588,99.67467,,,,,,98.42203,,97.63715,99.91045,98.7952,100.7539,,,,,,,,,101.0465,97.45773
328,1977-05,,99.17271,,,,,,98.5026,,,,,,98.45509,,,99.0418,,,,98.45618,99.86379,99.72269,100.3515,,,,,,,,96.15493,99.53778,,,,,,98.27424,,97.39539,99.80941,98.54714,100.7689,,,,,,,,,101.1246,97.34084
329,1977-06,,99.08633,,,,,,98.54247,,,,,,98.33276,,,98.26311,,,,98.30012,99.70856,99.59454,100.2505,,,,,,,,96.11105,99.40102,,,,,,98.08335,,97.14063,99.65556,98.37481,100.6322,,,,,,,,,100.9799,97.28642
