,TIME_PERIOD,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,CHN,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ISL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,NZL,POL,PRT,ROU,RUS,SVK,SVN,SWE,USA,ZAF
564,2000-04,6.264706,5.4877,5.52,,11.0,5.924211,4.076,,,,,6.337156,5.225555,5.574,5.413798,5.45,,5.46,5.353,5.3213,6.11,,8.38,,,5.46,10.65,5.16,5.466,1.74,,,5.418,,,5.381,6.09,6.84,,5.52,,41.12,,,5.42,5.99,14.27
565,2000-05,6.465652,5.6624,5.69,,11.0,6.215,4.19,,,,,6.329111,5.378182,5.768,5.515498,5.63,,5.59,5.5014,5.4033,6.22,,8.73,,,5.61,11.1,5.19,5.665,1.705,,,5.596,,,5.501,6.25,7.1,,5.68,,41.05,,,5.34,6.44,14.79
566,2000-06,6.172381,5.515,5.53,,11.0,5.895454,4.008,,,,,6.546999,5.191364,5.67,5.345375,5.45,,5.39,5.33,5.2097,6.06,,8.57,,,5.43,11.2,5.34,5.51,1.664,,,5.375,,,5.309,6.09,6.85,,5.54,,37.82,,,5.13,6.1,14.33
567,2000-07,6.161905,5.597,5.6,,10.25,5.8635,3.976,,,,,6.8715,5.266191,5.756,5.453735,5.53,,5.48,5.4119,5.2388,6.08,,8.29,,,5.52,11.8,5.51,5.591,1.689,,,5.57,,,5.401,6.22,6.73,,5.61,,29.44,,,5.31,6.05,13.9
568,2000-08,6.227391,5.5428,5.56,,10.25,5.766364,3.84,,,,,6.993847,5.210435,5.642,5.398178,5.5,,5.43,5.3677,5.3312,6.04,,8.13,,,5.47,11.7,5.71,5.563,1.75,,,5.49,,,5.361,6.18,6.68,,5.57,,25.68,,,5.31,5.83,13.52
569,2000-09,6.13619,5.5665,5.63,,10.25,5.7295,3.954,,,,,7.004528,5.263333,5.663,5.467185,5.56,,5.49,5.4256,5.3873,6.05,,8.22,,,5.52,10.9,5.81,5.632,1.876,,,5.573,,,5.414,6.34,6.74,,5.63,,23.59,8.31,,5.26,5.8,13.72
570,2000-10,6.107955,5.5152,5.58,,9.75,5.723333,3.927,,,,,7.36084,5.207143,5.57,5.416259,5.49,,5.45,5.3589,5.2179,5.97,,8.97,,,5.46,12.24,5.64,5.578,1.815,8.25,,5.513,,,5.348,6.37,6.7,,5.58,,23.8,8.36,,5.23,5.74,13.72
571,2000-11,5.989545,5.4556,5.52,,9.75,5.727143,3.771,,,,,7.591098,5.153636,5.489,5.335701,5.45,,5.4,5.2895,5.0983,5.87,,9.07,,,5.4,12.2,5.67,5.548,1.764,7.86,,5.569,,,5.296,6.24,6.59,,5.53,,24.18,8.29,,5.13,5.72,13.4
572,2000-12,5.543158,5.212,5.28,,9.75,5.402105,3.552,,,,,7.376008,4.890526,5.204,5.068027,5.2,,5.14,5.0466,4.9118,5.54,,8.69,,,5.14,11.65,5.82,5.298,1.624,7.18,,5.206,,,5.029,6.01,6.15,,5.28,,24.7,8.34,,4.92,5.24,12.88
573,2001-01,5.405476,5.0996,5.16,,9.25,5.418636,3.497,,,,,6.823067,4.803182,5.088,5.008206,5.08,,5.02,4.9487,4.8471,5.35,,8.05,,,5.03,11.0,5.64,5.183,1.508,6.65,9.307,5.06,7.64,,4.93,5.95,6.06,10.43,5.16,,23.29,8.250283,,4.89,5.16,12.61
574,2001-02,5.32125,5.0983,5.16,,9.25,5.43,3.492,,,,,6.499457,4.7775,5.062,5.021069,5.12,,5.02,4.9385,4.8248,5.35,,8.34,,,5.01,11.0,5.35,5.184,1.415,6.41,9.766,5.083,7.82,,4.916,5.96,6.04,10.23,5.14,,21.97,8.173461,,4.86,5.1,11.97
575,2001-03,5.130682,5.0094,5.08,,9.25,5.301363,3.327,,,,,6.238258,4.667727,4.945,4.938122,5.04,,4.94,4.8405,4.703,5.28,,8.57,,,4.92,9.94,5.2,5.13,1.169,7.0,8.637,4.93,7.9,,4.826,6.01,5.95,10.62,5.09,,22.36,8.091389,,4.75,4.89,11.79
576,2001-04,5.577222,5.1608,5.21,,9.25,5.5915,3.529,,,,,6.252398,4.827895,5.136,5.101378,5.18,,5.1,5.0126,4.9468,5.39,,8.61,,,5.09,10.89,5.08,5.282,1.315,7.74,8.498,5.05,7.9,,5.016,6.22,6.26,10.61,5.27,,20.96,8.003047,,4.93,5.14,12.17
577,2001-05,5.943478,5.3443,5.38,,9.25,5.851364,3.556,,,,,6.490593,5.046818,5.348,5.262518,5.36,,5.29,5.2132,5.1153,5.54,,8.07,,,5.28,11.23,6.48875,5.449,1.25,7.58,8.462,5.298,7.54,,5.221,6.48,6.62,11.26,5.42,,19.34,8.01563,,5.27,5.39,11.93
578,2001-06,5.89675,5.2723,5.33,,9.25,5.718095,3.383,,,,,6.717907,5.0,5.328,5.208288,5.33,,5.26,5.152,5.1951,5.48,,7.8,,,5.23,11.36,6.39,5.399,1.152,7.14,8.462,5.145,7.6,,5.17,6.59,6.63,11.66,5.38,,18.81,8.04946,,5.38,5.28,11.32
579,2001-07,6.086364,5.2923,5.35,,9.5,5.800476,3.357,,,,,6.847847,5.015909,5.315,5.250025,5.35,,5.27,5.1495,5.2037,5.52,,7.77,,,5.23,10.67,6.627727,5.416,1.305,6.83,8.462,5.049,7.75,10.9,5.172,6.65,6.74,11.79,5.39,,18.96,8.044788,,5.42,5.24,10.9
580,2001-08,5.761522,5.0979,5.15,,9.5,5.530909,3.317,,,,,6.756218,4.823913,5.12,5.058214,5.16,,5.06,4.9543,4.9854,5.33,,7.76,,,5.01,10.02,7.293182,5.215,1.343,6.29,8.011,4.806,7.66,,4.979,6.45,6.58,11.86,5.19,,18.58,7.989854,,5.16,4.97,10.75
581,2001-09,5.57825,5.0806,5.14,,9.5,5.302631,3.302,,,,,6.472092,4.813,5.113,5.037428,5.14,,5.06,4.948,4.9876,5.31,,7.94,,,5.01,9.12,8.064375,5.196,1.346,6.19,7.99,4.672,7.58,,4.979,6.4,6.52,11.49,5.17,,17.48,8.104252,,5.26,4.73,10.81
582,2001-10,5.407609,4.8475,4.89,,10.0,5.232727,3.005,,,,,5.844762,4.599565,4.858,4.816869,4.91,,4.83,4.746,4.8253,5.07,,7.98,,,4.77,9.26,7.454118,4.964,1.363,6.54,7.618,4.411,7.48,11.09,4.765,6.1,6.4,10.31,4.92,,17.34,8.076556,,5.17,4.57,10.73
583,2001-11,5.457727,4.7045,4.75,,10.0,5.177143,3.261,,,,,5.401977,4.447727,4.665,4.66666,4.76,,4.69,4.6109,4.6271,4.9,,7.38,,,4.63,10.1,6.881429,4.8,1.328,6.88,6.277,4.293,7.08,,4.62,5.86,6.3,9.04,4.76,,16.84,7.973532,,4.96,4.65,10.27
584,2001-12,5.816842,4.9545,4.97,,10.0,5.408421,3.555,,,,,5.431765,4.735882,4.972,4.958767,4.97,,4.98,4.9004,4.8928,5.13,,7.07,,,4.93,9.72,6.648182,5.047,1.334,7.01,6.337,4.511,6.93,10.28,4.89,6.17,6.62,8.88,5.01,,16.67,7.747939,,5.24,5.09,11.63
585,2002-01,5.858333,5.0646,5.08,,10.0,5.343637,3.59,,,,,5.317406,4.862727,5.083,5.022888,5.05,,5.05,4.9489,4.9171,5.23,,6.77,,,5.02,9.47,6.546522,5.142,1.42,7.1,6.468,4.838,6.35,9.98,4.969,6.23,6.58,8.26,5.08,,15.7,7.410736,,5.27,5.04,11.72136
586,2002-02,5.94575,5.1192,5.15,,10.0,5.321,3.61,,,,,5.314321,4.9195,5.145,5.066115,5.11,,5.1,5.0021,4.9251,5.31,,6.82,,,5.2,9.3,6.699474,5.199,1.501,7.0,6.434,4.906,5.98,9.93,5.025,6.35,6.61,8.33,5.15,,15.1,7.316748,,5.36,4.91,11.9055
587,2002-03,6.309,5.3575,5.37,,10.0,5.667,3.636,,,,,5.545793,5.161,5.398,5.316461,5.34,,5.33,5.2611,5.2202,5.51,,6.95,,,5.42,9.1,6.991579,5.411,1.421,7.17,5.921,5.161,5.8,9.72,5.272,6.63,6.88,8.33,5.39,,16.09,7.367515,9.62,5.63,5.28,12.64158
588,2002-04,6.294,5.3473,5.37,,9.5,5.658637,3.528,,,,,5.423826,5.155238,5.403,5.297243,5.34,,5.32,5.2452,5.2331,5.51,,6.82,,,5.41,8.6,8.099444,5.404,1.394,7.3,6.15,5.191,5.78,9.85,5.25,6.71,6.87,8.21,5.39,,17.05,7.473314,9.52,5.69,5.21,12.51095
589,2002-05,6.215218,5.3684,5.38,,9.5,5.595909,3.465,,,,,5.303772,5.167727,5.417,5.303144,5.36,,5.4,5.2575,5.2689,5.52,,7.11,,,5.41,8.55,9.06619,5.406,1.365,7.09,6.15,5.152,5.59,9.2,5.306,6.77,6.81,8.02,5.4,,16.85,7.678229,9.22,5.69,5.16,11.64727
590,2002-06,6.007632,5.2177,5.24,,9.5,5.424,3.299,,,,,5.127905,5.0175,5.271,5.164867,5.23,,5.26,5.1131,5.099,5.36,,7.56,,,5.25,8.3,10.35667,5.255,1.328,6.76,6.098,5.094,5.38,9.95,5.162,6.78,6.64,7.55,5.26,,16.56,7.829777,9.19,5.52,4.93,11.59632
591,2002-07,5.859783,5.0607,5.09,,10.0,5.290454,3.248,,,,,4.793848,4.867391,5.13,5.027408,5.07,,5.1,4.9538,5.0027,5.21,,7.68,,,5.11,8.19,9.334545,5.109,1.296,6.54,6.0,4.871,5.34,10.17,4.993,6.56,6.54,7.59,5.12,,16.24,7.641254,9.08,5.37,4.65,11.12565
592,2002-08,5.648409,4.7739,4.8,,10.0,5.120476,3.192,,,,,4.567838,4.589545,4.875,4.731055,4.78,,4.81,4.674,4.746,4.95,,7.47,,,4.84,7.4529,9.31619,4.828,1.255,6.24,6.0,4.702,5.34,10.23,4.711,6.31,6.33,7.26,4.85,,16.28,7.238286,8.94,5.13,4.26,11.0819
593,2002-09,5.435714,4.5708,4.6,,10.0,4.8855,2.761,,,,,4.475211,4.385238,4.74,4.52329,4.58,,4.61,4.4872,4.5006,4.73,,7.38,,,4.63,6.9551,10.4479,4.618,1.129,6.16,5.922,4.332,5.14,10.22,4.497,6.06,6.17,6.78,4.63,,16.23,6.599076,8.91,4.97,3.87,11.3535
594,2002-10,5.659131,4.6421,4.66,,10.0,5.127273,2.863,,,,,4.287045,4.463913,4.81,4.623465,4.62,,4.68,4.59,4.616,4.79,,7.21,,,4.7,6.5993,11.67304,4.757,1.095,6.11,5.874,4.112,4.88,11.17,4.58,6.16,6.33,6.26,4.7,,15.39,6.106039,8.9,5.07,3.94,11.24522
595,2002-11,5.499524,4.6152,4.64,,10.0,5.0895,2.799,,,,,4.214962,4.477619,4.792,4.592368,4.6,,4.66,4.5779,4.6378,4.76,,6.76,,,4.67,6.4998,11.4755,4.735,0.979,5.8,5.871,4.112,4.79,10.96,4.555,6.12,6.29,5.95,4.65,,14.62,5.429825,7.1,5.05,4.05,10.83571
596,2002-12,5.395,4.4282,4.46,,10.0,4.9675,2.396,,,,,4.147169,4.335556,4.607,4.406496,4.43,,4.45,4.4008,4.5644,4.58,,6.5,,,4.46,6.4998,10.79,4.548,0.975,5.77,5.871,3.967,4.53,10.12,4.363,5.93,6.28,5.73,4.45,,13.78,5.12168,6.65,4.89,4.03,10.44158
597,2003-01,5.275,4.2233,4.28,7.2,11.0,4.961818,2.396,,,15.89,,4.099253,4.18,4.426,4.270324,4.24,,4.26,4.2235,4.3899,4.43,,6.51,,,4.27,6.3,11.43619,4.375,0.836,5.43,5.853,3.624,4.62,10.12,4.189,5.68,6.12,5.66,4.27,,13.14,4.984089,6.65,4.7,4.05,10.20545
598,2003-02,5.16775,4.0091,4.11,6.93,11.0,5.012,2.375,,,16.1,,3.809757,3.955,4.21,4.060791,4.01,,4.06,4.0138,4.2131,4.24,,6.42,,,4.06,6.2993,11.688,4.157,0.828,5.15,5.668,3.55,4.77,10.09,3.971,5.32,5.88,5.66,4.04,,10.89,4.91717,6.65,4.47,3.9,9.9425
599,2003-03,5.271667,4.032,4.15,6.93,11.0,4.997143,2.537,,,14.55,,3.745751,4.000476,4.264,4.127164,4.04,,4.09,4.1204,4.3243,4.26,,6.59,,,4.09,5.7034,10.67762,4.185,0.724,5.2,5.665,3.55,4.99,10.58,4.013,5.25,5.91,5.52,4.08,,9.43,5.006114,6.65,4.57,3.81,9.985
600,2003-04,5.346053,4.1584,4.29,6.79,12.0,5.051905,2.659,,,16.18,,3.922596,4.147,4.409,4.228864,4.19,,4.23,4.226,4.4663,4.38,,6.31,,,4.22,7.03,9.451765,4.312,0.663,5.03,5.647,3.55,4.99,9.53,4.232,5.31,5.98,5.41,4.18,,8.93,4.89735,6.65,4.72,3.96,9.946316
601,2003-05,5.028182,3.8511,3.95,6.78,12.0,4.671905,2.358,,,14.97,,3.729717,3.815238,4.088,3.918709,3.88,,3.91,3.9059,4.2197,4.02,,5.95,,,3.89,6.6,8.492353,4.035,0.577,4.68,5.633,3.55,4.95,8.49,3.913,4.97,5.6,5.12,3.91,,8.05,4.72156,6.65,4.37,3.57,9.770952
602,2003-06,4.80275,3.7575,3.74,6.78,12.0,4.288095,2.607,,,15.23,,3.492413,3.616667,3.851,3.72331,3.69,,3.7,3.6994,4.1127,3.81,,6.08,,,3.69,6.8,7.91619,3.822,0.529,4.46,5.499,2.848,4.89,8.07,3.722,4.5,5.23,5.03,3.77,,7.74,4.703319,6.65,4.2,3.33,9.271
603,2003-07,5.232826,4.0613,4.06,5.95,12.0,4.683182,2.666,,,14.96,,4.057185,3.972609,4.166,4.062624,4.03,,4.01,4.0117,4.4078,4.12,,6.75,,,4.01,6.8,7.995217,4.132,0.956,4.95,5.378,2.854,4.78,8.74,4.036,4.9,5.54,5.37,4.1,,8.42,4.801439,6.65,4.51,3.98,9.555218
604,2003-08,5.524048,4.2159,4.22,5.91,12.0,4.902,2.875,,,15.05,,4.22573,4.13,4.351,4.204696,4.19,,4.18,4.164,4.604,4.29,,7.07,,,4.17,6.5416,8.579,4.293,1.406,5.26,5.037,3.175,4.8,8.88,4.185,5.01,5.91,5.61,4.26,,8.43,4.92047,6.65,4.7,4.45,9.578095
605,2003-09,5.512955,4.2447,4.25,5.91,12.0,4.757143,2.777,,,15.34,,4.258415,4.171364,4.4,4.231852,4.21,,4.2,4.2069,4.7132,4.32,,7.22,,,4.19,6.2511,8.277143,4.314,1.42,4.77,5.036,3.222,4.96,8.37,4.212,4.91,5.95,5.93,4.29,,8.81,5.02079,6.65,4.73,4.27,9.600476
606,2003-10,5.608696,4.3182,4.31,6.06,11.0,4.815454,2.882,,,14.41,,4.473004,4.221304,4.438,4.308068,4.27,,4.26,4.2921,4.9071,4.38,,6.9,,,4.25,6.9,7.6415,4.382,1.437,4.87,4.816,3.196,4.98,8.24,4.27,4.94,6.02,6.36,4.36,,8.59,5.0821,6.16,4.85,4.29,9.131305
607,2003-11,5.874,4.4386,4.43,6.06,11.0,4.856842,2.993,,,14.81,,4.74902,4.353,4.572,4.437837,4.4,,4.39,4.423,5.065,4.51,,7.27,,,4.39,7.1,7.331429,4.511,1.333,5.35,4.806,3.383,5.01,8.35,4.409,4.97,6.21,6.9,4.48,,8.6,5.355489,5.54,4.98,4.3,9.2655
608,2003-12,5.757381,4.3803,4.38,6.06,11.0,4.729048,2.78,,,14.77,,4.820733,4.291053,4.518,4.356005,4.34,,4.33,4.3378,4.896,4.46,,8.21,,,4.36,7.5,7.125,4.459,1.33,5.43,4.806,3.29,5.07,8.32,4.326,4.78,6.05,6.76,4.4,,8.35,5.4205,5.27,4.86,4.27,9.156
609,2004-01,5.7005,4.2664,4.26,6.06,10.0,4.586191,2.852,,,14.46,,4.679671,4.170952,4.35,4.256703,4.19,,4.16,4.1988,4.7875,4.37,,8.13,,,4.2,7.3,7.0,4.317,1.33,5.42,4.808,3.01,5.06,8.32,4.181,4.54,5.93,6.67,4.25,,7.76,5.161711,5.14,4.65,4.15,9.174286
610,2004-02,5.6205,4.2255,4.26,5.54,10.0,4.4515,2.681,,,14.38,,4.854877,4.11,4.298,4.18328,4.15,,4.11,4.139,4.8056,4.35,,8.75,,,4.15,7.0,7.37,4.343,1.211,5.43,4.809,2.938,5.05,8.38,4.122,4.29,5.91,6.82,4.19,,8.16,5.107495,5.01,4.55,4.08,9.4045
611,2004-03,5.415435,4.0493,4.07,5.48,10.0,4.260435,2.632,,,13.27,,4.592611,3.913478,4.097,4.019411,4.01,,3.92,3.988,4.7088,4.16,,8.22,,,3.97,6.78,7.37,4.169,1.418,5.26,4.642,2.694,4.98,8.6,3.934,4.12,5.74,6.65,4.0,,7.97,5.088195,4.99,4.31,3.83,9.583181
612,2004-04,5.803,4.2415,4.26,5.36,9.75,4.612857,2.809,,,12.77,,4.681143,4.097,4.301,4.242426,4.2,,4.1,4.1986,4.957,4.35,,8.19,,,4.17,6.84,7.64,4.351,1.52,5.25,4.547,2.767,4.89,8.92,4.127,4.67,6.04,7.02,4.25,,8.35,5.05811,4.83,4.55,4.35,9.852222
613,2004-05,5.958095,4.3657,4.4,5.3,9.75,4.773,2.888,,,14.49,,4.946894,4.253334,4.463,4.386207,4.33,,4.25,4.3455,5.1118,4.49,,8.44,,,4.31,7.57,7.87,4.493,1.505,5.16,4.456,3.048,4.95,10.1,4.371,4.91,6.26,7.32,4.42,,8.41,5.130943,4.77,4.68,4.72,10.25952
614,2004-06,5.845476,4.4219,4.46,5.3,9.75,4.932727,3.04,,,15.27,,5.085967,4.312727,4.532,4.442601,4.39,,4.48,4.3894,5.2,4.55,,8.46,,,4.38,7.6,7.81,4.544,1.807,5.01,4.468,3.124,4.93,10.3,4.422,4.72,6.29,7.27,4.47,,8.48,5.091455,4.69,4.72,4.73,10.38429
615,2004-07,5.717727,4.3132,4.34,5.3,9.75,4.75,2.957,6.5,,15.52,,5.167706,4.236818,4.62,4.339571,4.28,,4.36,4.2704,5.1083,4.44,,8.4,,,4.27,7.66,7.77,4.44,1.808,4.88,4.581,3.035,4.89,9.78,4.306,4.47,6.18,7.44,4.35,,8.49,5.033,4.64,4.57,4.5,10.06318
616,2004-08,5.583182,4.1482,4.18,5.3,9.75,4.630952,2.825,6.32,,15.13,,5.089027,4.080454,4.451,4.167886,4.15,,4.21,4.1086,5.0071,4.28,,8.36,,,4.09,7.74,7.94,4.277,1.588,4.33,4.573,2.86,4.88,10.03,4.146,4.29,6.2,7.36,4.18,,8.52,5.019605,4.66,4.42,4.28,9.725238
617,2004-09,5.412045,4.0899,4.11,5.3,9.75,4.602381,2.75,6.16,,14.65,,5.08742,4.016364,4.375,4.113971,4.08,,4.14,4.088,4.9109,4.22,,8.68,,,4.04,7.63,7.72,4.251,1.393,4.14,4.561,2.826,4.87,10.27,4.09,4.23,6.16,6.96,4.12,,8.37,5.03799,4.63,4.37,4.13,9.304762
618,2004-10,5.401429,3.9739,3.98,5.24,9.75,4.55,2.623,6.63,,14.63,,4.889247,3.894762,4.229,3.979419,3.97,,4.01,3.9724,4.7683,4.11,,8.45,,,3.92,7.7,7.59,4.129,1.483,4.05,4.383,2.692,4.63,9.69,3.964,4.19,6.08,6.8,3.99,,8.28,5.084643,4.47,4.25,4.1,9.182858
619,2004-11,5.4,3.841,3.85,5.13,9.75,4.484762,2.443,6.26,,13.94,,4.627848,3.780455,4.093,3.868687,3.85,,3.89,3.8531,4.6903,3.97,,7.95,,,3.8,7.95,7.42,4.0,1.452,3.96,4.25,2.586,4.58,10.35,3.845,4.05,6.05,6.45,3.86,,8.22,4.920685,4.3,4.13,4.19,8.940909
620,2004-12,5.231905,3.6342,3.66,5.01,9.75,4.320476,2.382,6.02,,13.58,,4.139733,3.579524,3.846,3.689347,3.64,,3.68,3.6432,4.5316,3.77,,7.47,,,3.62,8.13,7.24,3.792,1.397,3.85,3.953,2.541,4.58,9.72,3.632,3.94,5.95,6.0,3.64,,8.46,4.579889,4.07,3.9,4.23,8.308572
621,2005-01,5.351842,3.5641,3.59,4.48,9.75,4.2605,2.249,5.99,,13.36,,3.907598,3.564762,3.735,3.6336,3.59,,3.6,3.5736,4.5419,3.69,,7.39,,,3.52,8.35,6.93,3.711,1.31,4.42,3.848,2.546,4.29,10.02,3.558,3.9,5.99,5.97,3.56,,8.41,4.03751,3.87,3.84,4.22,8.197619
622,2005-02,5.39775,3.5473,3.57,4.21,9.75,4.205,2.381,5.91,,13.09,,3.622714,3.544,3.64,3.615279,3.58,,3.57,3.5987,4.5884,3.69,,6.62,,,3.51,8.62,6.66,3.678,1.419,4.88,3.804,2.562,4.03,9.62,3.547,3.77,5.95,5.73,3.55,,8.38,3.804093,3.92,3.76,4.17,7.8455
623,2005-03,5.652619,3.7023,3.76,4.17,9.75,4.358182,2.355,6.09,,13.41,,3.69189,3.69619,3.815,3.762457,3.73,,3.72,3.7462,4.796,3.92,,7.12,,,3.66,8.8,6.59,3.837,1.325,4.77,3.728,2.58,3.94,10.26,3.689,4.02,6.16,5.55,3.7,,8.49,3.600715,3.88,3.86,4.5,8.2085
624,2005-04,5.472,3.4965,3.6,4.16,9.75,4.19381,2.074,6.14,,13.64,,3.698131,3.482381,3.582,3.570942,3.53,,3.51,3.5392,4.6218,3.76,,6.82,,,3.46,9.0,6.6,3.653,1.257,4.69,3.821,2.451,3.87,10.41,3.477,3.87,5.99,5.49,3.5,6.75,8.53,3.755055,3.95,3.58,4.34,8.4395
625,2005-05,5.287727,3.4131,3.43,4.16,9.75,4.07381,2.014,5.9,,13.32,,3.492066,3.304091,3.386,3.407431,3.36,,3.33,3.373,4.4173,3.6,,6.98,,,3.28,9.1,6.25,3.553,1.238,4.42,3.869,2.282,3.87,9.84,3.304,3.7,5.81,5.35,3.35,6.75,8.51,3.54416,3.92,3.34,4.14,8.389048
626,2005-06,5.140476,3.2292,3.26,3.9,9.75,3.828182,1.999,5.68,,12.37,,3.312535,3.126364,3.158,3.254114,3.19,,3.16,3.1987,4.2847,3.44,,6.72,,,3.13,9.06,6.23,3.405,1.143,4.46,3.776,2.117,3.87,9.56,3.134,3.55,5.71,4.91,3.19,7.07,8.5,3.355107,3.9,3.11,4.0,8.062381
627,2005-07,5.190238,3.2681,3.3,3.68,9.75,3.8995,1.955,5.85,,11.33,,3.343945,3.205714,3.205,3.315993,3.22,,3.18,3.273,4.3011,3.46,,6.31,,,3.18,8.99,6.26,3.438,1.295,4.89,3.609,2.168,3.87,9.37,3.269,3.56,5.75,4.72,3.35,7.125,8.47,3.224446,3.78,3.06,4.18,8.08381
628,2005-08,5.218696,3.2841,3.31,3.66,9.75,3.920455,1.928,5.81,,10.82,,3.36125,3.232609,3.24,3.315544,3.23,,3.21,3.2953,4.3249,3.47,,5.88,,,3.22,8.99,6.14,3.449,1.365,5.08,3.498,2.249,3.87,9.4,3.283,3.62,5.77,4.88,3.39,7.125,8.21,3.236505,3.79,3.14,4.26,7.884091
629,2005-09,5.186364,3.1155,3.14,3.6,9.75,3.868572,1.95,5.87,,8.92,,3.25497,3.067727,3.051,3.155538,3.09,,3.04,3.1317,4.2109,3.3,,5.44,,,3.04,9.0,6.01,3.287,1.45,5.15,3.498,2.195,3.87,8.5,3.116,3.49,5.71,4.57,3.23,7.125,7.73,3.131527,3.74,2.98,4.2,8.058637
630,2005-10,5.400238,3.2683,3.3,3.49,9.75,4.047,2.097,6.34,,9.67,,3.448944,3.238571,3.218,3.32336,3.27,,3.19,3.2972,4.3482,3.45,,6.2,,,3.19,7.7892,6.09,3.444,1.513,5.36,3.498,2.418,3.87,8.85,3.279,3.68,5.88,4.91,3.39,6.84,7.58,3.254041,3.62,3.17,4.46,8.128096
631,2005-11,5.435227,3.4771,3.49,3.49,9.75,4.107143,2.184,6.53,,9.5,,3.783979,3.448182,3.462,3.527255,3.48,,3.4,3.4915,4.3129,3.67,,6.81,,,3.4,8.0,6.34,3.655,1.454,5.68,3.635,2.646,3.56,8.73,3.478,3.96,5.95,5.38,3.58,6.98,7.38,3.696616,3.62,3.38,4.54,7.932727
632,2005-12,5.3465,3.3592,3.39,3.49,9.75,4.041,1.96,6.48,,9.23,,3.614661,3.337619,3.353,3.408982,3.37,,3.3,3.3703,4.2186,3.57,4.42,6.89,,,3.36,7.9441,6.24,3.553,1.488,5.6,3.785,2.738,3.59,8.45,3.353,3.83,5.83,5.16,3.46,7.15,7.1,3.619182,3.69,3.37,4.47,7.5745
633,2006-01,5.2035,3.3271,3.37,3.66,9.0,4.029047,2.153,6.25,,8.39,,3.387925,3.321364,3.311,3.392701,3.33,,3.28,3.3465,4.0752,3.6,4.03,6.66,,,3.32,8.3145,6.17,3.544,1.547,5.58,3.618,2.822,3.6,8.25,3.327,3.65,5.72,4.95,3.45,7.07,6.96,3.590481,3.73,3.32,4.42,7.405715
634,2006-02,5.272,3.4753,3.54,3.68,9.0,4.17,2.252,,,7.26,,3.426405,3.4725,3.484,3.551004,3.48,,3.44,3.509,4.1543,3.77,3.93,6.71,,,3.47,7.9875,6.42,3.697,1.598,5.28,3.534,2.822,3.6,8.21,3.476,3.72,5.7,4.79,3.6,6.97,7.01,3.747656,3.72,3.42,4.57,7.283
635,2006-03,5.341304,3.6537,3.7,3.9,9.0,4.199565,2.517,6.37,,7.82,,3.577224,3.637391,3.704,3.731182,3.65,,3.62,3.6887,4.3177,3.95,3.91,7.0,,,3.65,9.1446,6.53,3.923,1.759,5.42,3.749,2.822,3.6,8.25,3.656,3.84,5.72,4.79,3.77,7.07,7.01,4.01339,3.8,3.55,4.72,7.370953
636,2006-04,5.579706,3.922,3.96,3.96,8.15,4.41579,2.752,,,9.01,,3.850111,3.895,3.975,4.011637,3.92,,3.88,3.9528,4.5177,4.23,4.2,7.0,,,3.9,10.3908,6.58,4.222,1.956,5.45,3.919,2.822,3.6,8.57,3.921,4.07,5.74,5.03,4.03,6.94,7.04,4.273834,3.73,3.84,4.99,7.452941
637,2006-05,5.75,4.0297,4.03,4.34,8.15,4.399546,2.7,,,9.97,,3.925162,3.962727,4.022,4.060296,3.99,,3.94,4.0035,4.6488,4.3,4.44,6.85,,,3.96,9.8695,6.49,4.285,1.849,5.2,4.133,3.083,3.6,8.81,3.964,4.17,5.81,5.27,4.07,7.035,7.05,4.501208,3.73,3.89,5.11,7.622727
638,2006-06,5.737857,4.0281,4.02,4.35,8.15,4.441364,2.848,6.51,,10.91,,4.041974,3.960454,4.029,4.075089,3.99,,4.02,4.0088,4.6645,4.31,4.51,7.26,,,3.98,10.2938,6.5,4.295,1.901,5.25,4.341,3.376,4.14,9.73,3.973,4.26,5.84,5.55,4.1,7.12,7.06,4.664048,3.86,3.93,5.11,8.196667
639,2006-07,5.834048,4.0541,4.04,4.43,7.5,4.444,2.742,,,9.73,,4.03103,4.01,4.063,4.096288,4.02,,4.06,4.021,4.656,4.33,4.64,7.55,,,4.0,8.9114,6.52,4.306,1.927,5.16,4.275,3.49,4.32,8.69,3.994,4.31,5.88,5.56,4.14,7.105,7.07,5.42386,3.86,3.96,5.09,8.564762
640,2006-08,5.773261,3.9214,3.92,4.66,7.5,4.252728,2.547,,,9.57,,3.866275,3.883913,3.934,3.968183,3.89,,3.94,3.8926,4.6535,4.19,4.64,7.49,,,3.88,7.962,6.46,4.171,1.668,4.94,4.275,3.576,4.36,8.08,3.903,4.2,5.84,5.62,4.06,7.41,7.02,5.130451,3.92,3.84,4.88,8.622727
641,2006-09,5.601666,3.7938,3.79,4.4,7.5,4.068572,2.369,6.1,,9.66,,3.918775,3.753809,3.792,3.839848,3.76,,3.8,3.7623,4.5522,4.06,4.69,7.58,,,3.76,7.8095,6.45,4.036,1.628,4.89,4.275,3.67,4.38,8.23,3.778,4.12,5.8,5.48,3.93,7.485,6.93,4.78787,3.98,3.7,4.72,8.6515
