TIME_PERIOD,index,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_EA19,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_USA,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_EA19,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_USA,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_USA,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_EU27_2020,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_USA,OECD_QNA_GDP_AUT,OECD_QNA_GDP_CHE,OECD_QNA_GDP_CHN,OECD_QNA_GDP_DNK,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_QNA_GDP_POL,OECD_QNA_GDP_SWE,OECD_QNA_GDP_USA,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_EU27_2020,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_USA
2022-02-01,264,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,68.6,15.1,43.8,4.0,36.1,36.6,30.3,102.627,102.7979,98.35423,103.2523,101.4652,103.1002,103.2139,101.6677,102.4879,99.79984,104.1528,101.0161,99.09047,100.1379,101.9491,99.83022,99.32001,99.25565,98.9634,98.49282,98.68558,99.14717,99.19944,97.4334,98.59513,101.6999,100.8293,-0.576333,-0.86,2.9,-0.576333,-0.5,-0.576333,2.43,0.08,0.5391,0.263,0.15,0.458,0.9442146,3.95,0.60603,1.93,0.922685,6.341373,6.560795,0.881508,4.013855,9.29104,103.1307,96.00613,102.1585,100.3995,100.3325,103.0481,100.0373,90.28632,108.3447,-0.5315,-0.684792,3.2,-0.5315,-0.27,-0.5315,3.65,-0.1435,0.38,140.301,113.1077,115.3931,109.2091,122.0507,165.8629,126.1895,131.3,97.71263,123.4956,109.4984,106.1974,111.9049,151.1283,113.4795,100.9752,122.7,135.8,100.7,130.5358,111.4896,154.3974,114.5565,99.49583,1.3,0.6,0.9,0.9,0.9,0.0,0.9,1.1,1.8,1.5,1.0,3.3,1.0,0.8,1.8,0.8,3.4,0.4,1.1,-0.9,1.0,0.2,-1.6,0.4,0.491302779,-0.044831994,0.4,-2.469605133,0.603284,0.135375248,0.559975,3.451916444,-2.243368036,-0.497679333,4.8,3.1,4.3,6.2,2.9,7.3,3.8
2022-03-01,265,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,67.1,19.58,54.2,3.5,43.5,39.1,31.8,102.4718,102.6704,97.8869,102.9375,101.4434,102.6543,102.7375,101.459,102.1439,99.57909,103.9913,100.8528,98.21802,99.28309,99.38388,99.00141,98.17306,97.89819,97.35506,97.94978,97.70108,99.02124,98.16697,97.20119,98.36961,101.3418,100.6377,-0.5777031,-0.8,2.9,-0.5777031,-0.4,-0.5777031,3.16,0.2,0.7207,0.677,0.2817391,0.565,1.054173,4.83,0.82046,2.13,0.9297,6.344891,6.7526,0.9073148,4.315365,9.571517,103.9238,96.93828,103.0894,101.0632,99.46585,104.2242,97.96281,90.2585,110.0029,-0.4954348,-0.6821743,3.17,-0.4954348,-0.2436364,-0.4954348,4.77,-0.22491,0.73,133.8139,114.8336,115.9468,115.3096,124.5213,168.1793,127.0894,130.3,92.88016,128.325,108.111,105.993,110.6454,154.0005,115.3098,101.7955,121.1,133.9,95.8,137.8692,109.6513,152.7222,117.3421,100.4355,2.3,0.5,2.5,0.7,2.4,2.9,1.9,1.6,1.4,1.3,0.6,-0.1,0.7,0.6,1.6,0.7,1.8,0.4,3.7,0.3,3.7,3.0,3.8,0.8,0.491302779,-0.044831994,0.4,-2.469605133,0.603284,0.135375248,0.559975,3.451916444,-2.243368036,-0.497679333,4.4,3.1,4.0,6.2,2.8,7.6,3.6
2022-04-01,266,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,81.9,23.4,59.5,7.2,51.7,42.2,35.8,102.1675,102.5398,97.52668,102.7345,101.339,102.3244,102.3823,101.2675,101.8581,99.52665,103.7883,100.6592,97.59132,98.2868,96.05023,98.3159,97.25107,97.02589,96.27856,97.55543,96.9761,98.81647,97.44288,97.03862,98.14957,100.9684,100.3841,-0.5837074,-0.7,2.9,-0.5837074,-0.41,-0.5837074,4.2,0.33,1.2857,0.824,0.7463158,1.04,1.568248,5.96,1.47152,2.75,0.9430905,6.433521,6.878281,0.9258667,4.294933,9.531191,102.5411,96.41995,101.7642,99.58069,99.06916,100.5645,100.0287,91.5705,110.6469,-0.4478947,-0.6725,2.99,-0.4478947,-0.2107333,-0.4478947,6.05,-0.098526,0.91,128.2171,111.957,114.5072,109.2091,123.6566,171.7219,125.7895,128.8,94.71649,125.6803,108.111,106.2239,111.3718,152.6328,114.1659,102.0228,122.6,133.7,97.6,134.0803,109.3268,154.2578,116.1814,100.3972,0.6,0.4,0.7,1.8,0.8,1.8,0.6,0.6,0.7,1.5,0.9,0.3,1.0,1.3,0.8,0.5,0.1,0.5,0.1,4.5,-0.1,2.0,-1.2,0.7,2.137993313,0.895482517,-2.1,-0.056426218,0.764063,0.49275046,0.734358,-0.979552624,1.147374425,-0.141272286,4.4,3.0,4.1,6.2,2.8,7.8,3.7
2022-05-01,267,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,78.5,20.85,55.3,4.0,49.3,41.4,43.4,101.7949,102.4741,97.81662,102.6002,100.7732,102.1181,102.1448,101.0788,101.6339,99.43249,103.6166,100.4452,97.05647,97.32552,94.22452,97.89042,96.72486,96.55438,95.65845,97.18091,96.53615,98.6539,96.75734,96.641,97.95226,100.5992,100.0755,-0.5847414,-0.8,2.9,-0.5847414,-0.42,-0.5847414,5.06,0.77,1.5363,0.779,0.9527273,1.298,1.874183,6.64,1.76563,2.9,0.9794636,6.71745,7.036755,0.9453386,4.3965,9.925323,102.5403,94.50125,98.38698,99.92795,99.29738,100.3048,100.4245,90.45744,113.7035,-0.3857273,-0.685,2.81,-0.3857273,-0.1533368,-0.3857273,6.59,0.31314,1.33,134.4499,112.1872,115.2824,112.1093,125.5096,172.8328,128.6893,130.3,95.39304,130.7397,110.2455,105.74,111.9399,152.0857,114.6235,102.0857,124.2,135.2,98.7,140.4359,112.1384,154.2578,116.9939,100.1749,0.7,0.6,1.1,1.1,1.0,1.6,1.1,1.3,1.6,-0.2,1.0,1.7,1.1,1.5,1.9,0.5,-0.2,0.5,1.3,-1.0,0.7,2.5,1.1,1.6,2.137993313,0.895482517,-2.1,-0.056426218,0.764063,0.49275046,0.734358,-0.979552624,1.147374425,-0.141272286,4.6,3.0,4.2,6.2,2.8,7.8,3.6
2022-06-01,268,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,66.9,23.35,46.0,4.2,46.0,38.3,36.3,101.5161,102.4084,98.10439,102.4437,100.2168,101.9486,101.9391,100.7963,101.313,99.14277,103.315,100.1603,96.53625,96.52986,93.69107,97.47015,96.45653,96.09539,95.10551,96.80843,96.17773,98.57011,96.04148,96.24303,97.78856,100.2249,99.75935,-0.5826241,-0.26,2.9,-0.5826241,-0.43,-0.5826241,5.72,1.21,2.0707,1.149,1.445,1.835,2.437313,7.14,1.86309,3.14,0.9691318,6.69609,7.041491,0.9465078,4.389095,10.01667,103.3489,95.54738,98.24486,99.09147,99.47368,100.1191,101.4192,90.47842,114.98,-0.2392273,-0.5085714,2.76,-0.2392273,0.01428571,-0.2392273,7.05,0.5147,1.87,129.3619,112.5324,114.3965,108.6091,124.3978,171.7117,127.9893,133.3,96.26289,132.5795,109.4984,106.4389,111.7415,150.3077,118.0553,101.9434,124.4,139.1,99.6,142.3915,112.4628,152.3034,121.0562,99.84122,1.2,0.5,-0.1,0.9,0.9,1.4,1.3,1.6,0.7,0.2,0.9,0.8,0.8,0.9,1.7,0.5,1.0,0.4,1.2,0.1,1.1,1.9,2.0,2.0,2.137993313,0.895482517,-2.1,-0.056426218,0.764063,0.49275046,0.734358,-0.979552624,1.147374425,-0.141272286,4.3,3.0,4.3,6.1,2.8,7.4,3.6
2022-07-01,269,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,64.6,23.84,40.3,-10.9,42.3,34.7,19.8,101.0089,102.2108,98.10529,102.1435,100.0202,101.6353,101.6256,100.4761,100.8659,98.72781,103.0148,99.95087,95.98866,95.87357,93.59596,96.96961,96.36063,95.67909,94.63968,96.60779,95.92216,98.26824,95.21866,96.21596,97.66701,99.85907,99.48893,-0.5710643,-0.26,2.9,-0.5710643,-0.35,-0.5710643,6.43,1.68,1.7014,0.52,1.081905,1.586,2.092511,6.37,1.53262,2.9,0.9695619,6.735365,7.312657,0.9822438,4.686724,10.38347,103.3644,97.90524,100.0258,98.20317,99.45215,98.63376,97.77471,89.55996,116.7505,0.03661905,-0.11,2.79,0.03661905,0.2804762,0.03661905,7.01,0.7801,2.5,122.7475,110.5763,113.0676,108.309,123.6566,172.4072,123.6897,125.9,95.97294,127.2901,108.8581,106.0614,110.7133,149.6239,125.8341,102.1696,121.2,131.0,99.2,135.3025,110.0838,152.7222,126.2791,99.89112,0.6,0.1,0.8,1.2,0.2,0.4,-0.2,-0.2,0.5,-0.4,0.8,0.6,0.2,0.4,-1.2,0.4,2.7,0.3,1.2,1.7,1.4,1.4,-2.6,0.3,-0.176492171,0.283599829,4.0,0.373227026,0.419691,0.449478877,0.394406,0.495678882,0.569097895,0.658618695,4.5,3.0,4.6,6.1,2.9,7.3,3.5
2022-08-01,270,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,62.9,25.93,35.4,-9.2,38.4,32.4,10.4,100.399,101.8557,98.11987,101.786,100.0361,101.2975,101.2793,100.1815,100.4218,98.37805,102.5774,99.78089,95.80843,95.34885,93.57033,96.5852,96.28072,95.48848,94.4192,96.61653,95.79958,97.86031,94.49948,96.47675,97.61555,99.54801,99.2811,-0.09465218,-0.2,2.9,-0.09465218,0.04,-0.09465218,6.5,2.33,1.6802,0.786,1.034348,1.375,2.058223,5.8,1.60696,2.9,0.9569783,6.802174,7.345987,0.9870731,4.660443,10.37685,102.6402,99.24385,98.46315,97.66532,98.52734,98.32396,99.06418,90.8499,116.2038,0.3947391,-0.02454546,2.5,0.3947391,0.6946391,0.3947391,7.11,1.13165,2.76,129.1075,110.001,113.732,108.409,121.0624,171.4643,127.3894,129.8,94.90979,130.8547,111.6329,106.5925,111.8571,150.718,116.3394,102.2884,123.4,136.1,98.3,141.2915,112.6791,153.2806,115.2529,100.133,-0.1,0.3,0.4,0.0,0.7,0.8,1.6,-0.3,0.7,0.8,0.4,0.1,0.9,1.3,1.9,0.6,1.4,0.3,1.1,1.2,2.5,2.6,9.0,1.0,-0.176492171,0.283599829,4.0,0.373227026,0.419691,0.449478877,0.394406,0.495678882,0.569097895,0.658618695,5.0,3.1,4.5,6.1,3.0,6.9,3.6
2022-09-01,271,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,54.8,26.16,41.8,-11.6,42.2,31.6,14.1,99.94649,101.4633,98.02225,101.4714,99.6701,101.0123,100.9599,99.91586,100.0762,98.13003,101.9934,99.55264,95.83181,95.00217,93.54458,96.25703,95.96159,95.35596,94.24515,96.64053,95.71574,97.61346,93.8106,96.6918,97.65133,99.32723,99.12119,0.2545841,-0.1,2.9,0.2545841,0.54,0.2545841,6.68,2.56,2.4592,1.163,1.795455,2.2,2.813752,6.28,2.07702,3.52,0.9729409,7.03022,7.510832,1.01043,4.788236,10.88084,103.0759,99.05413,98.08799,98.63779,99.22495,98.48002,99.29752,89.19807,118.8627,1.010864,0.1475,2.36,1.010864,1.344845,1.010864,7.21,1.50959,3.21,128.7259,109.5407,113.5105,102.3085,125.6331,171.3678,127.3894,132.8,96.84278,132.9245,112.4867,106.6537,112.1129,151.2651,120.1144,102.6476,124.0,138.7,100.7,142.7582,114.0849,154.2578,121.4044,100.3618,2.5,-0.2,2.2,1.5,1.2,1.5,1.2,0.0,0.7,0.2,0.7,2.2,0.9,1.6,2.0,0.6,8.6,-0.2,1.8,7.2,2.2,2.6,3.7,0.8,-0.176492171,0.283599829,4.0,0.373227026,0.419691,0.449478877,0.394406,0.495678882,0.569097895,0.658618695,5.1,3.1,4.5,6.1,3.0,7.0,3.5
2022-10-01,272,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,62.5,29.41,43.4,-10.1,44.7,31.7,-1.4,99.60112,101.2065,97.58256,101.2953,99.16378,100.8328,100.7447,99.73516,99.92288,98.06845,101.5231,99.32092,96.00853,94.83857,93.52128,96.3034,95.80956,95.59498,94.50288,96.73994,95.90069,97.59635,93.56653,96.80476,97.78642,99.22756,98.99941,0.6553786,-0.06,2.9,0.6553786,0.81,0.6553786,6.64,3.08,2.9161,1.12,2.186667,2.599,3.185012,7.82,2.19704,3.98,0.9956667,7.225113,7.571671,1.016271,4.889443,11.12899,103.5793,96.64553,97.18259,98.98793,99.86781,100.2867,99.26221,87.52897,120.6675,1.427667,0.52875,2.43,1.427667,1.801281,1.427667,7.51,1.60286,3.85,125.2915,111.3817,114.3965,106.8089,123.0389,170.7897,126.8894,132.2,95.77964,127.0602,110.4589,105.8738,110.8867,148.8033,117.2545,102.5599,123.6,137.2,100.2,137.0136,113.2198,153.5598,121.4044,100.448,1.2,0.1,1.1,1.3,1.4,1.6,-0.2,0.3,2.5,0.0,1.0,1.2,1.0,1.1,1.1,0.1,0.5,0.9,2.5,2.0,3.0,1.9,-8.8,0.1,-0.253896504,0.053906808,0.8,-0.830900228,-0.143672,0.278525624,-0.024421,-1.42513399,-0.297650093,0.6354224,4.8,3.1,4.5,6.1,2.9,7.8,3.6
2022-11-01,273,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,61.7,30.87,38.3,-10.4,42.8,31.0,-4.0,99.4545,101.0506,97.15396,101.2391,98.86278,100.7737,100.6718,99.61136,99.88253,98.13132,101.2751,99.10041,96.2597,94.94248,93.65701,96.71033,96.1394,96.15709,95.13451,96.92147,96.29528,97.78196,93.78033,96.86853,98.03406,99.25591,98.90837,1.26662,-0.05,2.9,1.26662,1.38,1.26662,6.67,3.78,2.7031,1.055,2.066364,2.378,2.934114,7.24,2.00986,3.89,0.9659091,7.18082,7.295255,0.9800927,4.61485,10.67112,103.7969,96.57059,94.90324,99.65523,99.37092,101.196,102.6423,89.28119,117.9195,1.825227,0.54,2.68,1.825227,2.090605,1.825227,7.28,1.67914,4.46,129.9979,110.8064,115.0609,110.1092,122.2977,171.2885,127.9893,130.6,96.74613,131.8896,110.6724,105.7836,111.1902,152.0857,112.6787,102.2244,125.0,137.0,101.0,141.0471,113.6523,155.933,117.8064,99.73325,0.2,-0.1,0.0,-1.1,0.1,0.7,0.8,-0.3,-0.1,0.5,0.5,-0.3,0.6,1.4,0.5,-0.5,-0.5,0.0,0.4,-3.6,-0.6,0.4,5.5,0.1,-0.253896504,0.053906808,0.8,-0.830900228,-0.143672,0.278525624,-0.024421,-1.42513399,-0.297650093,0.6354224,5.2,3.0,4.8,6.1,2.9,7.2,3.6
2022-12-01,274,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,55.8,30.47,27.8,-10.5,36.8,28.9,-5.5,99.51626,100.9439,97.3545,101.229,98.69893,100.8406,100.7251,99.5643,99.97464,98.31911,101.0963,98.92001,96.55538,95.41562,94.1734,97.27747,96.60464,96.72739,95.79314,97.19515,96.70603,98.08528,94.0184,97.08541,98.37302,99.37757,98.8531,1.503965,0.24,2.9,1.503965,1.55,1.503965,6.58,4.1,2.74,1.565,2.085238,2.285,3.000159,6.61,1.97433,3.62,0.9320545,6.982929,7.023195,0.9445572,4.422373,10.38042,104.2715,96.90134,94.8703,99.60206,99.28215,102.4567,104.0583,90.61906,115.1209,2.063476,0.736349,2.79,2.063476,2.332543,2.063476,7.02,2.02062,4.51,123.7651,103.9026,112.4031,107.1089,122.2977,172.092,126.2895,134.4,94.42654,139.3637,107.4706,104.7851,110.6364,151.9489,114.8522,100.9562,123.7,140.3,98.4,151.6806,112.0303,155.0954,119.7795,97.91096,-0.3,-0.2,-1.2,-0.7,-0.2,0.2,2.1,-0.6,-0.3,0.2,0.6,1.0,0.7,0.4,1.5,0.2,-3.2,-0.2,-5.4,-2.0,-2.2,-1.5,10.2,0.7,-0.253896504,0.053906808,0.8,-0.830900228,-0.143672,0.278525624,-0.024421,-1.42513399,-0.297650093,0.6354224,4.9,3.0,4.8,6.1,2.8,7.5,3.5
2023-01-01,275,,369.5954,,,,,338.289398193359,76.1021575927734,,,225.1147,35508.0,14502.6875,4754.5751953125,10717.61,47.8,31.37,24.0,-8.9,33.7,26.0,-10.7,99.77694,100.7457,98.48486,101.2151,98.65588,100.9391,100.8032,99.57458,100.1397,98.50895,100.9333,98.77757,96.91775,96.04716,94.85616,97.846,97.06362,97.19358,96.34414,97.50269,97.11044,98.32175,94.31767,97.36658,98.7729,99.52395,98.82319,1.901312,0.45,2.9,1.901312,1.85,1.901312,6.58,4.33,2.8076,1.257,2.192727,2.433,3.044199,6.02,2.083,3.53,0.9241046,6.7953,6.907946,0.9285232,4.357527,10.37999,104.1352,96.37113,95.95518,99.96307,99.62041,102.0185,105.724,87.74311,113.0415,2.344864,0.9869047,2.9,2.344864,2.619704,2.344864,6.95,2.65695,4.61,132.1603,112.0721,115.8361,115.6096,,172.9795,127.9893,133.3,95.97294,135.4542,111.0993,104.8758,110.9302,150.3077,119.5424,101.8693,123.4,138.8,100.2,146.9138,113.4361,152.3034,120.4759,99.69253,0.9,0.7,0.5,0.5,0.2,2.0,-1.8,0.8,1.2,-0.7,0.7,-0.5,0.5,1.4,-0.8,1.2,5.7,2.4,4.5,-0.4,0.4,6.5,-11.0,1.2,0.147464754,0.310620053,1.8,1.960732944,0.092766,0.433909705,0.117854,0.893591042,-0.0946961,0.556380654,5.2,3.0,4.3,6.1,2.7,7.3,3.4
2023-02-01,276,,369.5954,,,,,338.289398193359,76.1021575927734,,,225.1147,35508.0,14502.6875,4754.5751953125,10717.61,47.1,27.35,15.6,-12.6,25.5,23.7,-10.9,99.94529,100.445,99.48563,101.1,98.73169,100.9016,100.7491,99.56483,100.1935,98.63583,100.855,98.68725,97.15929,96.58601,95.32518,98.30843,97.42372,97.54943,96.75575,97.74992,97.5122,98.33617,94.71079,97.48019,99.20879,99.63221,98.80496,2.200642,0.45,2.9,2.200642,2.16,2.200642,6.61,4.57,3.0437,1.446,2.3705,2.545,3.222995,6.18,2.366,3.75,0.92429,6.835505,6.94864,0.934222,4.42683,10.43161,104.2908,97.14346,95.25607,100.1183,100.0383,102.2898,105.456,88.36679,113.65,2.64035,1.0,2.94,2.64035,2.855665,2.64035,6.94,3.0353,4.74,142.9722,112.4173,117.2757,115.9097,,174.1117,131.789,132.5,98.09923,141.3185,112.1665,105.4385,111.306,149.8974,120.1144,101.9215,124.2,137.1,102.7,154.9807,115.3825,153.141,122.7972,99.64263,0.8,0.5,1.0,0.8,0.8,1.1,1.0,0.5,1.0,1.0,0.7,1.0,0.8,0.3,2.1,0.7,-0.2,0.0,0.1,-1.2,-0.4,0.8,-2.7,-0.1,0.147464754,0.310620053,1.8,1.960732944,0.092766,0.433909705,0.117854,0.893591042,-0.0946961,0.556380654,5.0,2.9,5.3,6.0,2.7,7.7,3.6
2023-03-01,277,,369.5954,,,,,338.289398193359,76.1021575927734,,,225.1147,35508.0,14502.6875,4754.5751953125,10717.61,37.3,15.99,8.0,-11.5,21.4,21.4,-20.4,99.70667,100.1228,99.41797,100.893,98.98193,100.7077,100.5445,99.52341,100.1834,98.65048,100.6779,98.60042,97.24944,96.85461,95.16641,98.59796,97.7803,97.79091,97.06312,97.91487,97.88087,98.56886,95.11098,97.37041,99.62736,99.66046,98.80431,2.508364,0.6,2.9,2.508364,2.43,2.508364,6.56,4.65,3.0597,1.227,2.383478,2.551,3.232757,6.14,2.35278,3.66,0.9255522,6.896839,6.95547,0.9336561,4.383657,10.47417,104.355,96.89012,94.89938,100.7035,99.5082,102.9988,107.5552,88.286,114.2581,2.910565,1.363823,3.05,2.910565,3.072757,2.910565,6.89,3.24887,4.91,130.2523,110.2311,115.9468,113.2094,,175.888,127.3894,138.2,96.16624,137.8689,106.6169,105.5081,110.8883,148.94,114.1659,101.9354,123.2,142.7,100.5,149.6028,109.1106,152.1638,117.9224,99.01751,0.6,0.0,1.1,-0.2,0.9,1.1,0.5,0.2,0.2,0.2,0.4,0.1,0.5,1.2,1.3,0.2,-1.2,-0.1,0.2,-1.1,-0.9,0.1,-0.3,-0.4,0.147464754,0.310620053,1.8,1.960732944,0.092766,0.433909705,0.117854,0.893591042,-0.0946961,0.556380654,4.6,2.9,4.7,6.0,2.7,7.1,3.5
